round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
75,64,3,3,14624.4436,0.0,14758.9226,0.0,14748.467,14748.467,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,244.0182902502356,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,146.92420000000004,3193.3985999999973,12.6009,138,1616.8885,1388.3162000000002,1546.575,91.81580000000012,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,178.64479999999998,0.0,0.0106836683510278,4.144990625,5.01746470588235,,1.5170238805970142,3.151070168729434,2.2439264491040527,136.0,128.0,68.0,254.66666666666663,162.0,25.0,22,0,0,0,4,2.0,256.0,11647.983499999998,1640.1721,1336.288,95,1,0,16,0.4648592998682992,0.5102830018727369,0.2236161946312065,0,698.9429000000002,530.5588,4,0,0.0,0,0,0,0.0,0,0.0,13799.261769230769,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4928721900336699,48,4211.1404,16,9588.12136923077,3,1662.9271923076924,3,1336.288,1,134.47890000000118,-14748.467,22.75509230769232,0,1,68,68,2 + government,debt,5,-7.275957614183426e-12
76,64,3,3,14859.6477,0.0,14996.4972,0.0,14986.7614,14986.7614,0.0,0.0,0.0,0.0,0.0025,0.0001,0.0,0.0,1.0,255.6526992517055,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,149.29470000000006,3267.252099999997,12.6009,140,1646.2386,1411.0345000000002,1750.1456,91.10100000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,188.6018,0.0,0.0107730255402135,4.065917391304347,4.975943939393936,,1.5210415384615386,3.218151385657108,2.176608655630931,132.0,138.0,66.0,256.0,158.0,25.0,23,0,0,1,7,6.0,256.0,11790.8923,1667.7171000000003,1401.0382,95,1,0,16,0.4656508795617189,0.510414690715455,0.2209817811977354,0,704.8363999999999,561.0965999999999,7,0,0.0,0,0,0,0.0,0,0.0,13942.915529850745,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927406930469933,48,4273.4793,16,9669.436229850742,3,1690.4724582089552,3,1401.0382,1,136.84950000000026,-14986.7613,22.75535820895521,0,1,66,66,2 + government,debt,5,-7.275957614183426e-12
77,64,3,3,15093.2756,0.0,15232.4703,0.0,15223.4542,15223.4542,0.0,0.0,0.0,0.0,0.0025,0.0001,0.0,0.0,1.0,253.0082282849312,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,151.63990000000004,3342.289399999996,12.6009,142,1667.7187,1434.0908,1740.9762999999998,91.24880000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,187.23540000000003,0.0,0.0106732257750297,4.152985483870968,5.050344776119401,,1.4964499999999998,3.1847268318414343,2.1113103959620028,134.0,124.0,67.0,254.66666666666663,160.0,25.0,23,0,0,2,2,2.0,256.0,11979.4077,1703.9594000000002,1409.9084,95,1,0,16,0.4679144796376286,0.5118845167054775,0.2211945173311031,0,704.3089000000002,514.9702000000001,2,0,0.0,0,0,0,0.0,0,0.0,14137.875792307694,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4943477708577533,48,4295.8303000000005,16,9842.045492307692,3,1726.775023076923,3,1409.9084,1,139.1947,-15223.4541,22.81562307692308,0,1,67,67,2 + government,debt,5,-7.275957614183426e-12
78,64,3,3,15341.281699999998,0.0,15482.8664,0.0,15474.57,15474.57,0.0,0.0,0.0,0.0,0.0025,0.0001,0.0,0.0,1.0,264.6916882920607,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,154.0299,3418.5026999999964,12.6009,142,1705.2495,1457.2433999999998,1631.4262,89.69349999999991,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,197.51140000000004,0.0,0.0106934378628708,4.059249253731343,5.007356250000003,,1.5408000000000004,3.252476499133377,2.047971084083143,128.0,134.0,64.0,253.3333333333333,154.0,25.0,24,0,0,0,5,3.0,256.0,12140.422299999997,1731.2777,1469.5816,95,1,0,16,0.469468087021363,0.51200149307764,0.2087696706340609,0,705.7696999999998,543.9394,5,0,0.0,0,0,0,0.0,0,0.0,14264.567149999995,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4942277256919281,48,4332.9249,16,9931.64225,3,1753.7244500000002,3,1469.5816,1,141.58470000000125,-15474.5699,22.44675,0,1,64,64,2 + government,debt,5,-7.275957614183426e-12
79,64,3,3,15578.5171,0.0,15722.539,0.0,15714.9623,15714.9623,0.0,0.0,0.0,0.0,0.0025,0.0001,0.0,0.0,1.0,253.3002032682648,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,156.46710000000004,3495.9639999999963,12.6009,143,1718.865,1481.6295999999998,1648.596,90.2808,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,187.6358,0.0,0.0107848780101139,4.105012949640287,5.019936363636364,,1.5121292307692298,3.1872754820462093,1.986531951560649,132.0,139.0,66.0,256.0,158.0,25.0,23,0,0,0,8,6.0,256.0,12268.2504,1766.5339,1543.7327,95,1,0,16,0.4727921353092856,0.515317064478374,0.1954933700569054,0,699.2329999999998,570.5967999999999,8,0,0.0,0,0,0,0.0,0,0.0,14456.3137,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4968028425226769,48,4366.9976,16,10089.3161,3,1789.6459,3,1543.7327,1,144.02190000000155,-15714.9622,23.112000000000005,0,1,66,66,2 + government,debt,5,-7.275957614183426e-12
80,64,3,3,15808.1982,0.0,15954.687199999998,0.0,15947.8306,15947.8306,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,247.0196621226312,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,158.93420000000003,3574.6194999999966,12.6009,144,1735.1605,1505.4793999999995,1765.5902999999998,92.72589999999995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,180.6151,0.0,0.0107910440942498,4.1492696,5.024008823529408,,1.538744776119403,3.179415563235684,1.9269359930138297,136.0,125.0,68.0,256.0,162.0,25.0,22,0,0,2,3,2.0,256.0,12454.8411,1803.9833,1549.3738,95,1,0,16,0.4710054699884929,0.5125482638569581,0.226727646277842,0,706.0501999999999,518.6587000000001,3,0,0.0,0,0,0,0.0,0,0.0,14602.76865384615,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4944574944550246,48,4480.424,16,10122.344653846154,3,1826.6652384615384,3,1549.3738,1,146.48899999999958,-15947.8306,22.681938461538447,0,1,68,68,2 + government,debt,5,-7.275957614183426e-12
81,64,3,3,16080.5453,0.0,16229.3465,0.0,16195.1156,16195.1156,0.0,0.0,0.0,0.0,0.0025,0.0001,0.0,0.0,1.0,257.3888550192187,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,161.24640000000002,3654.431899999996,12.6009,144,1800.7141,1528.367,1723.2138999999995,89.8428999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,190.2680000000001,0.0,0.0107616577277011,4.073829687500001,5.057429230769231,,1.5255687500000004,3.213635497737554,4.416391133305923,130.0,128.0,65.0,253.3333333333333,155.99999999999997,25.0,23,0,0,0,1,1.0,256.0,12632.124000000002,1843.2416,1605.1796,95,1,0,16,0.4745406433629062,0.5156403184346181,0.2267489262761577,0,699.3884000000002,521.4502000000001,1,0,0.0,0,0,0,0.0,0,0.0,14818.560805970155,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971741024069254,48,4491.548200000001,16,10327.012605970149,3,1866.322771641791,3,1577.2232,1,148.80119999999988,-16195.1155,23.081171641791045,0,1,65,65,2 + government,debt,5,-7.275957614183426e-12
82,64,3,3,16331.536199999997,0.0,16483.038899999996,0.0,16449.0883,16449.0883,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,261.855746331893,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,163.94790000000006,3735.775399999995,12.6009,144,1804.8481,1553.8572,1726.2061,88.85870000000007,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,195.9558,0.0,0.0107845040917902,4.053490209790209,4.994223076923076,,1.5126828124999994,3.1768217059059185,4.4471273427944364,130.0,143.0,65.0,256.0,156.0,25.0,24,0,0,1,10,7.0,256.0,12753.0183,1882.7426,1695.7753,95,1,0,16,0.4760008172192853,0.5163651521226735,0.2071598967852133,0,699.4928000000001,579.6490999999999,10,0,0.0,0,0,0,0.0,0,0.0,14919.56176875,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4975400409552681,48,4521.863200000001,16,10397.69856875,3,1905.62613125,3,1669.2167,1,151.5026999999991,-16449.0883,22.883531250000004,0,1,65,65,2 + government,debt,5,-7.275957614183426e-12
83,64,3,3,16562.7341,0.0,16716.8946,0.0,16685.0089,16685.0089,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,245.6263844757044,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,166.60570000000007,3818.385699999996,12.6009,144,1809.4117,1578.2137999999998,1729.4592,91.95139999999994,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,180.05530000000002,0.0,0.0108132317542905,4.13452463768116,5.004024999999998,,1.5294820895522392,3.151385175874719,4.313713522510603,136.0,138.0,68.0,254.66666666666663,161.99999999999997,25.0,22,0,0,0,11,6.0,256.0,12882.8114,1926.0483,1753.8744000000002,95,1,0,16,0.4737880057667381,0.5137926575147591,0.2281827803337479,0,701.1036000000001,570.5644000000001,11,0,0.0,0,0,0,0.0,0,0.0,15031.659507812505,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4956039961339615,48,4587.606199999999,16,10444.053307812495,3,1948.7385421875,3,1728.7136,1,154.16049999999814,-16685.0089,22.69024218749999,0,1,68,68,2 + government,debt,5,-7.275957614183426e-12
84,64,3,3,16796.166699999998,0.0,16952.752900000003,0.0,16922.9321,16922.9321,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,247.7901730709538,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,169.03140000000005,3902.153499999997,12.6009,144,1835.1522,1601.7196,1753.8101,93.29150000000018,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,180.9078000000001,0.0,0.0108593314921258,4.168148529411764,5.0095898550724645,,1.510051470588235,3.1662531475474607,4.184302116835285,138.0,136.0,69.0,256.0,164.0,25.0,22,0,0,1,9,6.0,256.0,13024.7693,1972.2362,1799.1612,95,1,0,16,0.4748435123194467,0.5146726755304156,0.2165802865966362,0,709.5652000000002,566.8681999999999,9,0,0.0,0,0,0,0.0,0,0.0,15198.223477611937,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4963598983888808,48,4660.6748,16,10537.54867761194,3,1995.178431343284,3,1775.3981999999996,1,156.58619999999792,-16922.9321,22.942231343283588,0,1,69,69,2 + government,debt,5,-7.275957614183426e-12
85,64,3,3,17033.682299999997,0.0,17192.6135,0.0,17160.8126,17160.8126,0.0,0.0,0.0,0.0,0.0025,0.0001,0.0,0.0,1.0,248.94903654048568,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,171.37640000000005,3987.0886999999975,12.6009,145,1863.3119,1625.7962999999995,1780.7218,95.6832,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,181.5234,0.0,0.0108737659109433,4.20290681818182,4.990699999999997,,1.5561477611940295,3.294066864774229,9.217532894228455,136.0,132.0,68.0,254.66666666666663,162.0,25.0,22,0,0,0,6,4.0,256.0,13197.039299999997,1998.5207,1838.1222,95,1,0,16,0.4764682213371525,0.5155727044554197,0.2167875867748747,0,723.7405999999996,554.7837000000002,6,0,0.0,0,0,0,0.0,0,0.0,15339.426945588237,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4970309402221549,48,4722.133400000001,16,10617.293545588236,3,2021.171472058824,3,1815.757,1,158.93119999999908,-17160.8125,22.650772058823527,0,1,68,68,2 + government,debt,5,-7.275957614183426e-12
86,64,3,3,17279.2436,0.0,17440.563099999996,0.0,17411.0293,17411.0293,0.0,0.0,0.0,0.0,0.0025,0.0001,0.0,0.0,1.0,259.228762394014,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,173.7647000000001,4073.2350999999976,12.6009,145,1894.4815,1648.9201999999996,1810.7234,94.81569999999994,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,191.2403,0.0,0.0108734107034481,4.208769629629628,5.089902985074626,,1.5376136363636366,3.3164493658088228,9.637941583577602,134.0,135.0,67.0,256.0,160.0,25.0,23,0,0,0,7,4.0,256.0,13356.4233,2033.169,1889.6512,95,1,0,16,0.4807438674235116,0.519787895196099,0.2316939189005553,0,728.5389000000001,568.1838999999998,7,0,0.0,0,0,0,0.0,0,0.0,15565.367459701498,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006899007577077,48,4727.8243,16,10837.54315970149,3,2056.511216417911,3,1868.6838,1,161.3194999999978,-17411.029199999997,23.342216417910443,0,1,67,67,2 + government,debt,5,-7.275957614183426e-12
87,64,3,3,17517.019199999995,0.0,17680.8856,0.0,17653.5813,17653.5813,0.0,0.0,0.0,0.0,0.0025,0.0001,0.0,0.0,1.0,251.9848369564188,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,176.3116000000001,4160.608199999998,12.6009,145,1911.0528,1673.2772,1826.2266,96.48740000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,183.9012,0.0,0.010854895741023,4.231688235294118,5.114516176470591,,1.5571223880597014,3.3265823341133403,9.581467897003597,136.0,136.0,68.0,256.0,162.0,25.0,22,0,0,0,8,4.0,256.0,13510.636999999995,2067.9301,1938.452,95,1,0,16,0.4812943800780824,0.5194557456933417,0.2228003420322857,0,730.6474000000002,575.5096,8,0,0.0,0,0,0,0.0,0,0.0,15694.00173181818,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500320729736615,48,4793.8631,16,10900.13863181818,3,2090.9943045454543,3,1918.8824,1,163.8664000000026,-17653.5812,23.064204545454547,0,1,68,68,2 + government,debt,5,-7.275957614183426e-12
88,64,3,3,17756.559599999997,0.0,17922.9037,0.0,17897.8294,17897.8294,0.0,0.0,0.0,0.0,0.0025,0.0003,0.0,0.0,1.0,252.7250871374948,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,178.7893000000001,4249.1699,12.6009,145,1937.2495,1697.7090999999996,1851.1655,96.74519999999995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,184.2716,0.0,0.0108728741810116,4.247737777777777,5.11632647058823,,1.554180597014925,3.338526421461834,9.731357736193784,136.0,135.0,68.0,256.0,162.0,25.0,22,0,0,2,8,5.0,256.0,13668.7746,2103.2154,1984.5693,95,1,0,16,0.4836182818831471,0.5214248823675423,0.2335313285241265,0,732.4977999999999,573.4445999999999,8,0,0.0,0,0,0,0.0,0,0.0,15880.771502985075,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5020420805763246,48,4855.9297,16,11024.841802985076,3,2126.5722358208955,3,1966.3975,1,166.34409999999843,-17897.8291,23.35683582089552,0,1,68,68,2 + government,debt,5,-7.275957614183426e-12
89,64,3,3,17999.587499999994,0.0,18168.3735,0.0,18144.9362,18144.9362,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,253.76639711251136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,181.2312000000001,4338.9292000000005,12.6009,145,1965.1907,1722.1627999999998,1877.8733,96.14840000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,185.0531,0.0,0.0108814309785421,4.262527131782945,5.160619402985073,,1.573751515151515,3.35708419934641,10.175949372278504,134.0,129.0,67.0,253.3333333333333,160.0,25.0,22,0,0,1,4,3.0,256.0,13848.500599999996,2139.2719,2011.815,95,1,0,16,0.4848831734715022,0.5220005071632847,0.2385195251078322,0,729.9057000000001,549.8659999999999,4,0,0.0,0,0,0,0.0,0,0.0,16056.544650746264,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030235752423617,48,4947.7158,16,11108.828850746268,3,2162.584608955224,3,1995.041,1,168.78600000000006,-18144.9362,23.31270895522388,0,1,67,67,2 + government,debt,5,-7.275957614183426e-12
90,64,3,3,18265.2221,0.0,18436.4545,0.0,18413.4743,18413.4743,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,271.9332451127324,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,183.67760000000007,4429.9064,12.6009,145,2012.7052,1747.0705999999998,1924.1744,94.1202999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,202.98120000000003,0.0,0.0108844656121037,4.262712500000001,5.213376923076923,,1.5780234374999993,3.374899646018216,10.929230813520318,130.0,144.0,65.0,254.66666666666669,156.0,25.0,24,2,2,1,11,13.0,254.0,13971.8773,2177.8059,2115.5389,95,1,0,16,0.4862640884834788,0.523337465217323,0.2305595253664552,0,736.3385999999999,613.8306000000001,11,0,0.0,0,0,2,0.0,0,0.0,16206.869209090906,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5044975641777019,48,4990.4238,16,11216.445409090908,3,2201.4121727272727,3,2100.1627,1,171.23240000000078,-18413.4743,23.60627272727272,0,1,65,65,2 + government,debt,5,-7.275957614183426e-12
91,64,3,3,18512.056,0.0,18685.868,0.0,18664.9948,18664.9948,0.0,0.0,0.0,0.0,0.0025,0.0002,0.0,0.0,1.0,255.6606738654673,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,186.2572000000001,4522.221500000001,12.6009,145,2020.0627,1773.2288000000003,1930.3272,96.20749999999984,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,186.705,0.0,0.0108643151735668,4.4125016806722686,5.227570149253733,,1.5869121212121209,3.3540477711397023,10.788526447581711,134.0,119.0,67.0,252.66666666666663,160.0,25.0,22,0,0,1,2,3.0,256.0,14177.879300000004,2219.2356,2114.9409,95,1,0,16,0.4791592563185733,0.5167071551705877,0.2447880358980341,0,731.8812999999999,525.0876999999999,2,0,0.0,0,0,0,0.0,0,0.0,16419.667898437496,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,,640.0,,,0,0,0.0,0,0.0,,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,22,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4995310134793198,48,5088.919400000001,16,11330.7484984375,3,2242.9059515625,3,2100.9625,1,173.81199999999808,-18664.9946,23.670351562499988,0,1,67,67,2 + government,debt,5,-7.275957614183426e-12
