round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,clearing_residue,negative_wealth_persons,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,rung,system,seed,identity
30,43,4,4,2992.2616000000007,0.0,2864.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10,0.0,0.0,0.5,0.25,31.600499999999847,730.1533000000006,160.33390000000003,540,17.7882,118.99300000000004,107.3385,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,2.7122,0.014151716957175799,2.9294729729729725,4.067892105263158,NaN,1.138423684210526,2.3406794871794854,8.326917194938556,76.0,74.0,38.0,166.66666666666669,78.0,0.0,23,5,5,2,1,0.0,163.0,1910.6447000000003,769.8636999999999,311.7532,192,0,0,32,0.3315649594914949,0.30760295422453177,0.577489758257675,6,225.83309999999994,216.78099999999998,2,1,0.0,0,0,5,0.0,0,0.0,5088.110090243901,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151082686058577,11,-45.599900000000005,32,5133.709990243902,4,-470.33630000000005,4,-1195.4468,2,-128.0706,0.0,17.15758536585366,0,0,38,38,1 + planning margin,debt,6,0.0
31,41,4,4,2899.4713,0.0,2761.2938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8,0.0,0.0,0.5,0.25,29.664699999999847,745.4225000000009,168.81890000000004,547,30.7832,123.5735,193.69140000000002,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014528965592480767,2.912520238095238,3.991373684210524,NaN,1.0878815789473686,2.261839743589747,8.0771096790904,76.0,84.0,38.0,156.33333333333331,74.0,0.0,20,3,1,3,5,2.0,158.0,1876.3657000000003,729.6677,293.4379,192,0,0,32,0.30655031562396173,0.27332151763242996,0.5837086644386316,6,208.175,244.6517,7,2,0.0,0,0,3,0.0,0,0.0,5049.552110526313,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1065355987692604,9,-40.962300000000006,32,5090.5144105263125,4,-469.19229999999993,4,-1163.5221,2,-138.17749999999978,0.0,17.07635526315789,2,0,38,38,1 + planning margin,debt,6,0.0
32,39,4,4,2805.7790999999993,0.0,2642.6020000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6,0.0,0.0,0.5,0.25,27.78259999999984,759.8290000000006,191.95100000000002,553,20.5802,114.2724,179.27880000000002,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,5.3102,0.01377783584222879,2.9747316455696207,3.9267342105263165,NaN,1.0745394736842104,2.282041025641024,7.834796388717686,76.0,79.0,38.0,152.66666666666669,78.0,0.0,19,0,0,1,3,1.0,156.0,1860.3822,684.9171,260.4798,192,0,0,32,0.29031921918641657,0.23779574121524516,0.6117939623030519,4,218.83169999999996,235.00380000000004,3,0,0.0,0,0,0,0.0,0,0.0,4915.119147368421,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1029814143512005,7,-38.81280000000001,32,4953.931947368422,4,-472.6029,4,-1146.2402000000002,2,-163.1771000000001,0.0,16.31822368421053,2,0,38,38,1 + planning margin,debt,6,0.0
33,39,4,4,2712.7599999999993,0.0,2547.6009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6,0.0,0.0,0.5,0.25,25.800599999999836,773.2257000000009,191.95100000000002,560,15.3787,108.39779999999996,139.6144,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,5.3102,0.014017883500354027,2.9813,3.9693500000000013,NaN,1.1230789473684206,2.382908974358973,7.599752497056155,76.0,71.0,38.0,154.66666666666669,78.0,0.0,19,3,3,3,3,0.0,153.0,1873.2572000000005,639.3045999999999,200.19819999999999,192,0,0,32,0.31308817713407544,0.24647232344193903,0.5397024940088659,5,228.5439,211.6723,4,1,0.0,0,0,3,0.0,0,0.0,4892.989984210525,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1302229488093125,7,-55.146800000000006,32,4948.136784210526,4,-476.8754,4,-1156.2818,2,-165.15910000000008,0.0,16.118092105263155,0,0,38,38,1 + planning margin,debt,6,0.0
34,39,4,4,2631.8189,0.0,2464.2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6,0.0,0.0,0.5,0.25,23.42499999999984,785.241000000001,191.95100000000002,563,17.7324,98.6735,65.597,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,10.9275,0.014436048297145721,2.9611236111111108,4.012161111111111,NaN,1.121630555555556,2.3401954954954944,7.371759922144469,72.0,72.0,36.0,149.0,74.0,0.0,19,4,4,4,3,3.0,149.0,1867.9651,591.7266,172.12720000000002,192,0,0,32,0.2949406528814942,0.2368287880648141,0.5654913491321469,5,213.55319999999998,213.2009,4,1,0.0,0,0,4,0.0,0,0.0,5031.78826842105,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0859827692666066,7,-38.7171,32,5070.50536842105,4,-483.1133999999999,4,-1146.6727999999998,2,-167.53470000000016,0.0,16.84618421052631,0,0,36,36,1 + planning margin,debt,6,0.0
35,38,4,4,2548.317400000001,0.0,2371.4542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.5,0.25,22.93049999999984,797.9396000000013,201.20780000000002,568,13.1931,96.69460000000002,110.2068,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5642,0.015249671348141501,2.9159676470588245,3.9799235294117645,NaN,1.1227970588235294,2.275997619047619,7.1506071244801355,68.0,68.0,34.0,141.66666666666669,68.0,0.0,19,4,2,3,1,1.0,147.0,1857.1947000000002,554.677,136.44570000000002,192,0,0,32,0.28910323301335206,0.21801289159129866,0.556972674950299,4,192.67629999999997,198.28580000000005,1,0,0.0,0,0,4,0.0,0,0.0,5030.174,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0682123364236589,6,-24.8053,32,5054.9793,4,-478.823,4,-1144.1918,2,-176.86319999999978,0.0,16.82445833333334,1,0,34,34,1 + planning margin,debt,6,0.0
36,37,4,4,2448.726899999999,0.0,2264.9033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.5,0.25,24.34179999999984,812.2741000000017,209.57950000000002,571,17.249200000000002,116.83970000000001,142.06560000000002,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014812764015709677,2.9020636363636365,3.9209882352941188,NaN,1.1027352941176474,2.2818228571428585,6.93608891074573,68.0,77.0,34.0,142.66666666666669,70.0,0.0,18,3,1,2,4,4.0,144.0,1824.2118,510.51109999999994,114.004,192,0,0,32,0.2996155084327088,0.20386166647247128,0.5431892962445044,4,197.2206,223.4589,5,1,0.0,0,0,3,0.0,0,0.0,5014.5360294117645,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447963507217988,5,-23.259,32,5037.7950294117645,4,-481.64889999999997,4,-1115.4080000000001,2,-183.82360000000017,0.0,16.84195588235294,1,0,34,34,1 + planning margin,debt,6,0.0
37,37,4,4,2377.8481999999995,0.0,2190.3567000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,0.0,0.0,0.5,0.25,20.67389999999984,822.2282000000016,209.57950000000002,574,22.0505,92.92920000000001,65.6814,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,4.5071,0.014608517548790341,3.008202941176471,3.9005972222222223,NaN,1.0645222222222221,2.2845621621621617,6.728006243423359,72.0,68.0,36.0,142.0,74.0,0.0,18,3,1,3,2,1.0,143.0,1832.1399,461.9343,83.774,192,0,0,32,0.28807461110867627,0.20164372634137195,0.5396217432938362,4,207.38039999999998,204.55780000000001,3,1,0.0,0,0,3,0.0,0,0.0,4959.227347058826,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0549274301888605,5,-36.945,32,4996.172347058826,4,-488.88570000000004,4,-1106.9725,2,-187.4915000000001,0.0,16.54102941176471,0,0,36,36,1 + planning margin,debt,6,0.0
38,35,4,4,2273.5813000000003,0.0,2075.0728999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,21.84019999999984,835.2356000000013,221.7627,577,11.8411,116.10799999999996,154.5687,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015558621661429933,2.9949369863013695,3.9487888888888896,NaN,1.1388805555555552,2.3035409909909914,6.526166056120658,72.0,73.0,36.0,136.66666666666666,71.99999999999999,0.0,16,2,2,2,5,5.0,137.0,1814.1895,420.7433,38.648500000000006,192,0,0,32,0.22510735195287723,0.14334814870387125,0.5645487157254605,2,206.57410000000002,218.63039999999998,6,1,0.0,0,0,2,0.0,0,0.0,4853.395799999999,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0161731368503575,3,-5.020900000000001,32,4858.4167,4,-488.73670000000004,4,-1100.3266999999998,2,-198.50839999999994,0.0,15.967833333333331,2,0,36,36,1 + planning margin,debt,6,0.0
39,34,4,4,2190.2523999999994,0.0,1983.2650000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,18.69869999999984,844.5117000000012,227.1002,581,12.4176,95.74650000000001,71.4705,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,21.293899999999997,0.014699436422032685,2.9920910447761195,3.985,NaN,1.124159375,2.2744565656565676,6.330381074437038,64.0,67.0,32.0,132.33333333333334,63.99999999999999,0.0,17,1,0,4,4,4.0,135.0,1792.9363999999998,356.91990000000004,40.396100000000004,192,0,0,32,0.2162404153123929,0.1175841170247176,0.5823714178964847,1,181.2774,200.4701,5,1,0.0,0,0,1,0.0,0,0.0,5058.034099999999,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,17,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9404651879936148,2,2.6876999999999995,32,5055.346399999999,4,-511.2201,4,-1059.8506,2,-206.98739999999987,0.0,17.083208333333328,1,0,32,32,1 + planning margin,debt,6,0.0
40,34,4,3,2124.7956999999997,0.0,1631.4197000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.5,0.25,17.89039999999984,854.548800000001,512.6805,583,12.0069,77.46359999999999,52.6142,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.1378,0.015996670311449697,3.043822857142858,3.9468999999999994,NaN,1.1284272727272728,2.27506225490196,6.8469590952721475,66.0,70.0,33.0,130.0,68.0,0.0,16,1,1,0,4,4.0,134.0,1772.1333,326.4701,26.1923,192,0,0,32,0.2444036816763031,0.1277337547067301,0.5565848369706994,2,191.94239999999996,213.06760000000006,4,0,0.0,0,0,1,0.0,0,0.0,4994.379900000001,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9303887658749201,2,-13.528300000000002,32,5007.908200000001,4,-500.32989999999995,3,-763.095,2,-493.3760000000001,0.0,16.862390625,0,1,33,25,1 + planning margin,debt,6,0.0
41,33,4,1,2062.5866,0.0,1031.9033000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,15.67819999999984,862.8037000000011,1049.0945,589,11.3067,73.5158,167.2638,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,29.0868,0.01932355916880651,3.100577777777778,3.979377142857144,NaN,1.1385028571428573,2.2797319444444453,8.834493584737736,70.0,63.0,35.0,132.0,72.0,0.0,15,0,0,1,2,0.0,132.0,1779.8207,260.5932,22.1727,192,0,0,32,0.2175701113481756,0.09821658116848586,0.4387006509687075,1,203.98830000000004,195.33640000000003,2,0,0.0,0,0,0,0.0,0,0.0,5021.887945454546,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8774846272198371,1,-6.9637,32,5028.851645454546,4,-524.8668,1,-216.4673,2,-1030.6833000000001,0.0,16.926409090909093,1,3,35,12,1 + planning margin,debt,6,0.0
42,33,4,1,2009.3309999999997,0.0,974.6377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,11.668199999999842,868.1830000000014,1049.0945,591,9.3893,62.6449,51.3827,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023998789677858547,3.229560869565218,4.029113157894735,NaN,1.1945026315789478,2.2913970085470075,8.569458777195603,76.0,69.0,38.0,130.66666666666669,78.0,0.0,13,1,1,0,3,2.0,131.0,1777.4764999999995,216.417,15.4375,192,0,0,32,0.2269339093423124,0.10035474032798719,0.4532936359850517,0,224.11999999999998,222.83970000000002,3,0,0.0,0,0,1,0.0,0,0.0,5051.92702857143,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750378712861278,1,5.1813,32,5046.74572857143,4,-527.703,1,-210.6425,2,-1034.6933,0.0,17.07754285714286,0,3,38,38,1 + planning margin,debt,6,0.0
43,33,4,1,1957.4956000000002,0.0,920.2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,9.137799999999842,873.1014000000014,1049.0945,593,7.4488,59.28419999999999,43.5073,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029926311579688884,3.129978787878788,4.036288235294117,NaN,1.2404705882352942,2.299301428571432,8.312375013879734,68.0,66.0,34.0,131.0,70.0,0.0,15,0,0,0,2,0.0,132.0,1773.492,171.476,12.5276,192,0,0,32,0.20159018581317634,0.08934881673350592,0.47448623113908583,0,203.12709999999998,206.5786,2,0,0.0,0,0,0,0.0,0,0.0,5209.687678947369,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311089823898417,1,5.9756,32,5203.712078947369,4,-531.304,1,-200.9924,2,-1037.2237,0.0,17.917539473684215,0,3,34,34,1 + planning margin,debt,6,0.0
44,33,4,1,1911.1119,0.0,872.3961000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.5,0.25,7.645699999999841,877.7432000000014,1049.0945,596,12.6239,59.007600000000004,275.7097,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03107888723155844,3.082933333333333,4.105641176470586,NaN,1.2215647058823527,2.251912857142859,8.063003763463344,68.0,69.0,34.0,132.0,70.0,0.0,15,0,0,0,2,1.0,132.0,1765.9007000000001,130.7624,14.4488,192,0,0,32,0.20063952907911786,0.08861386525883974,0.501512975026924,0,199.16710000000003,212.7224,2,0,0.0,0,0,0,0.0,0,0.0,5328.459894117647,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8043975116509128,1,6.3309999999999995,32,5322.128894117647,4,-530.6776000000001,1,-186.5112,2,-1038.7158,0.0,18.607058823529414,0,3,34,34,1 + planning margin,debt,6,0.0
45,33,4,1,1857.2562,0.0,817.7058000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,6.81109999999984,882.2729000000016,1049.0945,601,5.3643,59.22,326.23440000000005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020859206322941214,3.0730786666666665,4.001276470588233,NaN,1.1997705882352943,2.21090142857143,7.821113650559442,68.0,75.0,34.0,132.0,70.0,0.0,15,0,0,0,5,5.0,132.0,1729.9671,87.5264,39.7627,192,0,0,32,0.22566728686238147,0.09655744887154794,0.4923543520953053,0,195.55529999999993,230.4809,5,0,0.0,0,0,0,0.0,0,0.0,5238.867652941175,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114812200607655,1,-0.3591999999999995,32,5239.226852941175,4,-532.5736,1,-148.6373,2,-1039.5504,0.0,18.32347058823529,0,3,34,34,1 + planning margin,debt,6,0.0
46,33,4,1,1803.263,0.0,763.0154999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.5,0.25,6.113999999999841,886.5179000000014,1049.0945,604,4.9421,58.935300000000005,73.27040000000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019530273092665293,3.1510129032258067,4.00218,NaN,1.1570942857142856,2.201040277777778,7.5864802410426595,70.0,62.0,35.0,132.0,72.0,0.0,15,0,0,0,1,0.0,132.0,1732.5846,45.77,24.9084,192,0,0,32,0.22888576845007025,0.09834785416390068,0.4562485010163393,1,198.97319999999996,195.36280000000002,1,0,0.0,0,0,0,0.0,0,0.0,5179.508394117646,0.0,0,0,0,1.5,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,NaN,1280.0,NaN,NaN,0,0,0.0,0,0.0,NaN,0,NaN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249119814878829,1,-7.061599999999999,32,5186.569994117646,4,-532.99,1,-150.9316,2,-1040.2475,0.0,17.996558823529412,0,3,35,35,1 + planning margin,debt,6,0.0
