round,persons_alive,farms_open,bakeries_open,money_in_circulation,money_in_dead_balances,outstanding_debt,peer_lent,government_debt,government_bank_debt,bonds_outstanding,government_arrears,bonds_issued,coupons,bond_rate,government_cash,bank_retained_interest,cumulative_interest_paid,cumulative_write_offs,cumulative_credit_refusals,money_created,money_destroyed,credit_demand,tax,enterprise_tax,deposit_interest,buffer_pool,insurance_premiums,insurance_payouts,missed_payments,cash_banks,gi_created,demurrage_destroyed,demurrage_tax,account_fees,fees,trade_arrears,interest_rate,price_bread,price_grain,price_ticket,price_rent,price_wage,wage_bid_producers,bread_baked,bread_sold,grain_harvested,labour_offered,labour_sold,government_labour,unemployed,hungry,without_bread,half_meals,gluttons,bread_stocked,total_capacity,cash_persons,cash_farms,cash_bakeries,land_persons,land_farms,land_banks,landholders,gini_cash_persons,gini_net_wealth_persons,gini_income_persons,persons_below_meal,persons_income,bread_bill,gluttony_attempted,gluttony_refused,tickets_sold,n_greedy,hungry_greedy,hungry_others,cash_greedy,land_greedy,wealth_greedy,wealth_persons,bread_greedy,greedy_loaves,greedy_tickets,ration,tier_multiplier,tier_sold,tier_revenue,n_consumers,n_hoarders,wealth_hoarders,land_hoarders,shares_hoarders,greedy_land,greedy_shares,ticket_revenue,theatre_labour,cash_theatres,theatres_open,dividends,dividend_income_persons,share_price_mean,share_units_per_firm,founders_stake_pct,book_per_unit_mean,share_trades,share_trades_deferred,share_contracts_outstanding,share_seizures,share_volume,founders_stake_mean,outside_holders,forward_value_mean,coop_worker_open,coop_consumer_open,coop_member_open,coop_retained_reserve,coop_buffer_pledged,buffer_pledged_persons,patronage_wages,rebates,membership_capital,reserved_labour,coop_worker_hours,coop_members_worker,coop_members_consumer,worker_members,unemployed_members,unemployed_nonmembers,rebate_income_persons,coop_open,forprofit_open,cash_coops,coop_members,coop_capital,founder_capital,founder_debt,reserve_shortfall_owned,reserve_shortfall_coops,reserve_shortfall_forprofit,dividends_coops,dividends_forprofit,founders_cash,cash_forprofit,gini_net_wealth_all,n_workers,wealth_workers,n_landowners,wealth_landowners,n_farms,wealth_farms,n_bakeries,wealth_bakeries,n_banks,wealth_banks,wealth_government,land_price,deaths,closures,production_target_farms,production_target_bakeries,variant,system,seed,identity,seconds,government_reserve_target,surplus_redistributed,tax_scale,government_outlay,tax_shortfall,tax_policy_step,consumption_tax,consumption_tax_scale,wealth_tax,wealth_tax_base,wealth_tax_scale,wealth_tax_arrears,consumption_tax_rate_now,bracket_top_rate,bracket_bottom_rate
65,63,3,3,13136.085299999999,6.8116,330.7309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2346.3383,0.0,-627.521773071684,0.0,2936,315.0,236.7808000000001,112918.20649999987,109.52120000000004,0.0,0.0,0.0,0.0,0.0,0,64.1215,315.0,236.7808000000001,94.76610000000002,45.0,0.0,9215.907300000015,0.00016031497760788855,5.802185443037974,5.6023942028985525,1.9285,NaN,4.645451340482577,1357.6881086929566,152.0,158.0,69.0,248.66666666666666,248.66666666666666,0.0,0,1,0,2,17,0.0,251.0,6812.548599999999,1485.0606,2428.0163000000002,7,89,0,3,0.6055289951159406,0.7003145920071117,0.28336538009066037,8,998.0675000000001,916.7452999999999,0,0,39.0,63,1,0,6812.548599999999,7,25196.196409628086,25196.196409628086,0.0,34,39,0,1.5,0,0.0,63,63,25196.196409628086,7,5120.0,0,34,75.2115,101.0,0.0,2,49.1834,34.428,3.5392711409322475,640.0,64.0625,1.4163258888641936,41,0,0.0,0,212.322414510186,410.0,22,3.1860200195312496,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3307.4748,330.7309,2790.2472675067047,0.0,2790.2472675067047,0.0,49.1834,1905.4615999999999,3913.0769,0.7380740869241513,60,20019.945819279354,3,5176.250590348728,3,0.0,3,0.0,2,64.1215,2346.3383,37.511366864996305,0,0,69,129,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
66,63,3,3,13212.4989,6.8116,310.9127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2400.6203,0.0,-630.8290730716841,0.0,2984,315.0,238.58639999999997,205802.1526000001,104.13429999999998,0.0,0.0,0.0,0.0,0.0,0,62.6924,315.0,238.58639999999997,95.1165,45.0,0.0,9618.648500000023,0.0002688704710249685,5.840204827586206,5.675077215189873,1.9466000000000019,NaN,4.748782439678285,1697.0124762285068,138.0,145.0,79.0,248.66666666666669,248.66666666666669,0.0,0,1,0,2,11,0.0,251.0,6868.891699999999,1502.8111,2377.4834,7,89,0,3,0.6048208224019789,0.696876784945774,0.3144539081746789,10,1009.8385000000004,846.8296999999999,0,0,33.0,63,1,0,6868.891699999999,7,24575.827539488517,24575.827539488517,0.0,21,33,0,1.5,0,0.0,63,63,24575.827539488517,7,5120.0,0,38,64.23780000000006,98.0,0.0,2,30.059599999999996,21.041700000000002,3.4071070505186576,640.0,63.984375,1.4098440411310162,48,0,0.0,0,235.96086975246803,409.5,22,3.0800696614583325,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3307.4748,310.9127,3046.426129280804,0.0,3046.426129280804,0.0,30.059599999999996,1930.5313000000003,3880.2945,0.7351007610444167,60,19531.97760882379,3,5043.849930664725,3,0.0,3,0.0,2,62.6924,2400.6203,37.50682011899778,0,0,79,132,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
67,63,3,3,13288.2179,6.8116,291.0945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2457.0597,0.0,-633.9380730716841,0.0,3039,315.0,239.28099999999995,235454.46730000002,107.43970000000003,0.0,0.0,0.0,0.0,0.0,0,59.2338,315.0,239.28099999999995,94.8905,45.0,0.0,10014.837200000014,0.00014309646354924044,6.015240277777781,5.828285915492953,1.975499999999998,NaN,4.881019436997314,2121.170865437075,154.0,144.0,71.0,248.66666666666666,248.66666666666666,0.0,0,1,0,2,16,0.0,251.0,6937.177600000002,1501.2968999999998,2333.4499,7,89,0,3,0.5984170487478575,0.6955756168728418,0.30758186938816245,8,1051.0185000000001,866.1946000000004,0,0,42.0,63,1,0,6937.177600000002,7,24206.093246288343,24206.093246288343,0.0,20,42,0,1.5,0,0.0,63,63,24206.093246288343,7,5120.0,0,24,82.97099999999992,98.0,0.0,2,41.8301,29.281100000000002,3.321559961286826,640.0,63.88671875,1.4009005848348597,32,0,0.0,0,152.09857352462947,408.875,22,2.988927734375,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3307.4748,291.0945,3253.083718522415,0.0,3253.083718522415,0.0,41.8301,1949.0132999999998,3834.7467999999994,0.7340976808116944,60,19155.392570216012,3,5050.700676072328,3,0.0,3,0.0,2,59.2338,2457.0597,37.50409207139867,0,0,71,134,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
68,63,3,3,13362.063299999996,6.8116,271.2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2510.5117,0.0,-636.8488730716841,0.0,3111,315.0,241.15460000000002,227889.85520000028,105.5291,0.0,0.0,0.0,0.0,0.0,0,57.3433,315.0,241.15460000000002,95.28930000000001,45.0,0.0,10429.168900000015,0.00012132313202045878,6.143276666666667,5.961651351351347,1.9972000000000005,NaN,5.053714611260055,2651.3716938432426,146.0,150.0,74.0,248.66666666666669,248.66666666666669,0.0,0,1,0,2,14,0.0,251.0,6950.625600000001,1510.5653,2333.0174,7,89,0,3,0.6035527475077609,0.6958776328632592,0.2876652055299542,8,1061.8415,921.4915000000001,0,0,38.0,63,1,0,6950.625600000001,7,23855.989431850358,23855.989431850358,0.0,26,38,0,1.5,0,0.0,63,63,23855.989431850358,7,5120.0,0,36,75.89360000000002,99.0,0.0,2,34.1318,23.891699999999997,3.2505559853809505,640.0,63.73046875,1.4025978938696657,46,0,0.0,0,166.63503293558344,407.875,22,2.913411946614583,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3307.4748,271.2763,3325.402376316877,0.0,3325.402376316877,0.0,34.1318,1982.1985,3843.5827,0.7344068255544132,60,18884.593131620866,3,4971.396300229478,3,0.0,3,0.0,2,57.3433,2510.5117,37.5024552428392,0,0,74,131,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
69,63,3,3,13434.148199999994,6.8116,251.4581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2562.2096,0.0,-639.5616730716841,0.0,3177,315.0,242.9151,159162.09529999996,104.84609999999999,0.0,0.0,0.0,0.0,0.0,0,57.6909,315.0,242.9151,95.63350000000001,45.0,0.0,10853.668800000027,0.00012158984082066905,6.309775352112674,6.091686486486491,2.342475675675676,NaN,5.21249396782842,3314.1254859895444,152.0,142.0,74.0,248.66666666666666,248.66666666666666,0.0,0,1,0,2,12,0.0,251.0,7047.558000000002,1517.8711,2248.8186,7,89,0,3,0.5973797687445737,0.6865272989524953,0.30884083863175227,9,1112.2093,895.9880999999997,0,0,37.0,63,1,0,7047.558000000002,7,23052.362119760677,23052.362119760677,0.0,18,37,0,1.5,0,0.0,63,63,23052.362119760677,7,5120.0,0,30,86.67160000000001,96.0,0.0,2,30.7094,21.496699999999997,3.0746667593243644,640.0,63.61328125,1.3875626581967997,43,0,0.0,0,205.2835716609184,407.125,21,2.8082638346354165,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3307.4748,251.4581,3568.7361292370115,0.0,3568.7361292370115,0.0,30.7094,1824.0672000000002,3766.6897,0.7262775834329316,60,18359.28250222316,3,4693.079617537514,3,0.0,3,0.0,2,57.6909,2562.2096,37.50147314570352,0,0,74,132,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
70,63,3,3,13504.654399999996,6.8116,231.6399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2613.5476,0.0,-642.0762730716842,0.0,3229,315.0,244.49380000000002,237189.45090000008,105.53039999999999,0.0,0.0,0.0,0.0,0.0,0,59.1537,315.0,244.49380000000002,95.90109999999999,45.0,0.0,11248.456900000017,0.00016887072535203652,6.4285074829932,6.364688888888882,2.5015510204081632,NaN,5.406839142091156,4142.570400111857,154.0,147.0,72.0,248.66666666666666,248.66666666666666,0.0,0,1,1,0,14,0.0,250.0,7096.463600000001,1529.4759,2206.0136,7,89,0,3,0.5980811379624111,0.6810548104680674,0.2730850072759823,9,1168.0969,944.9906000000003,0,0,49.0,63,1,0,7096.463600000001,7,22369.25101342271,22369.25101342271,0.0,23,49,0,1.5,0,0.0,63,63,22369.25101342271,7,5120.0,0,36,122.57600000000001,97.0,0.0,2,32.0974,22.4679,2.931695551994287,640.0,63.515625,1.38145862616808,43,0,0.0,0,164.3575426677747,406.5,21,2.7389075520833335,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3307.4748,231.6399,3651.6274390949966,0.0,3651.6274390949966,0.0,32.0974,1827.3706999999997,3735.4895,0.7213377155417131,60,17775.482780474755,3,4593.768232947942,3,0.0,3,0.0,2,59.1537,2613.5476,37.50088388742211,0,0,72,128,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
71,63,3,3,13574.469300000002,6.8116,421.82200000000006,210.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2662.5867,0.0,-644.3926730716842,0.0,3276,315.0,245.18510000000003,165977.9116,104.2435,0.0,0.0,0.0,0.0,0.0,0,58.716499999999996,315.0,245.18510000000003,95.7404,45.0,0.0,11659.269300000014,0.00010991839573167594,6.581858598726118,6.459377777777781,2.5833142857142857,NaN,5.593413600000001,5178.129136486001,168.0,157.0,72.0,250.0,250.0,0.0,0,0,0,0,12,0.0,252.0,6913.419699999999,1537.4081,2402.3383,7,89,0,3,0.5805265181089276,0.6950642907879032,0.2626495037954466,8,1207.2824,1033.3518000000006,0,0,35.0,63,0,0,6913.419699999999,7,23377.55813758608,23377.55813758608,0.0,31,35,0,1.5,0,0.0,63,63,23377.55813758608,7,5120.0,0,24,90.416,92.0,0.0,2,28.342000000000002,19.839399999999998,3.1643817822771294,640.0,63.45703125,1.421346406169598,31,0,0.0,0,183.16014237020852,406.125,21,2.9444454752604163,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3517.4751,421.82200000000006,3433.6431466487934,0.0,3433.6431466487934,0.0,28.342000000000002,1628.7389999999998,3939.7464,0.7335515993029367,60,18653.366892958802,3,4724.191244627277,3,0.0,3,0.0,2,58.716499999999996,2662.5867,37.500530332453266,0,0,72,123,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
72,63,3,3,13643.480100000004,6.8116,391.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2707.1789,0.0,-648.6107730716842,0.0,3297,315.0,245.98919999999995,137883.2616,100.74190000000002,0.0,0.0,0.0,0.0,0.0,0,58.5558,315.0,245.98919999999995,95.66950000000003,45.0,0.0,12079.031200000025,0.00015236569231289794,6.681411333333337,6.767646753246751,2.6680725,NaN,5.804414285714285,6472.580072863294,170.0,150.0,77.0,252.0,252.0,0.0,0,0,0,0,17,0.0,252.0,7053.387899999999,1570.6590999999999,2253.6983999999998,7,89,0,3,0.5741072351056751,0.6930506784966604,0.265787542551144,7,1287.2435000000003,1002.2117000000005,0,0,40.0,63,0,0,7053.387899999999,7,22866.74655516807,22866.74655516807,0.0,24,40,0,1.5,0,0.0,63,63,22866.74655516807,7,5120.0,0,13,106.72290000000001,88.0,0.0,2,16.908099999999997,11.8355,3.036763943486034,640.0,63.41796875,1.4053244710447044,22,0,0.0,0,127.53386259950811,405.875,21,2.562306640625,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3517.4751,391.504,3417.3341898666686,0.0,3417.3341898666686,0.0,16.908099999999997,1712.1774999999998,3824.3574999999996,0.7317271352937558,60,18198.802929229183,3,4667.943625938883,3,0.0,3,0.0,2,58.5558,2707.1789,37.87532350279649,0,0,77,116,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
73,63,3,3,13711.024900000004,6.8116,361.6457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2752.459,0.0,-652.5258730716843,0.0,3325,315.0,247.45520000000005,171057.72249999997,102.36880000000002,0.0,0.0,0.0,0.0,0.0,0,56.706599999999995,315.0,247.45520000000005,95.93300000000002,45.0,0.0,12499.75510000002,0.00017790889874986452,7.017944520547944,6.965583783783788,2.6732714285714287,NaN,6.001735317460312,8090.646183767238,176.0,146.0,74.0,252.0,252.0,0.0,0,0,0,0,11,0.0,252.0,7183.7494,1596.1996999999997,2121.9102000000003,7,89,0,3,0.5715758836341243,0.6913306167594013,0.24487345154322537,7,1309.8419999999999,1024.6199,0,0,35.0,63,0,0,7183.7494,7,23630.384928103,23630.384928103,0.0,20,35,0,1.5,0,0.0,63,63,23630.384928103,7,5120.0,0,11,93.56450000000001,88.0,0.0,2,21.451,15.014900000000003,3.160656087771728,640.0,63.203125,1.3819633154393227,20,0,0.0,0,108.91944680812628,404.5,21,2.7180585937500004,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3517.4751,361.6457,3370.6543987012974,0.0,3370.6543987012974,0.0,21.451,1809.8031,3718.1098999999995,0.730417079973205,60,18960.124747268805,3,4670.2601808342015,3,0.0,3,0.0,2,56.706599999999995,2752.459,37.72519410167789,0,0,74,105,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
74,63,3,3,13777.632000000007,6.8116,420.3276000000001,88.5402,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2801.1992,0.0,-656.1423730716843,0.0,3362,315.0,248.39289999999997,153333.46699999995,106.8324,0.0,0.0,0.0,0.0,0.0,0,56.0715,315.0,248.39289999999997,95.90030000000002,45.0,0.0,13023.918800000025,0.00013910356751345513,7.026570138888888,7.18578493150685,2.7437961538461533,NaN,6.290421825396826,10113.231189616523,178.0,144.0,73.0,252.0,252.0,0.0,0,0,0,0,8,0.0,252.0,7329.205600000001,1606.6453000000001,1984.5104000000001,7,89,0,3,0.5496570856841825,0.6852501559869888,0.31418596326349846,7,1328.4101999999998,1011.8260999999999,0,0,26.0,63,0,0,7329.205600000001,7,24247.412434603364,24247.412434603364,0.0,18,26,0,1.5,0,0.0,63,63,24247.412434603364,7,5120.0,0,12,71.33869999999999,88.0,0.0,2,36.4416,25.5098,3.2528830115969374,640.0,63.125,1.3556017705135934,26,0,0.0,0,199.07954800295514,404.0,21,2.77033056640625,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3606.0153,420.3276000000001,3212.4465620334604,0.0,3212.4465620334604,0.0,36.4416,1781.4687,3591.1557000000003,0.7252986592984951,60,19573.460769416237,3,4673.951665187134,3,0.0,3,0.0,2,56.0715,2801.1992,37.63511646100673,0,0,73,90,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
75,63,3,3,13843.09,6.8116,449.54510000000005,63.50279999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2783.7553,0.0,-660.3456730716842,0.0,3390,315.0,249.54200000000003,183543.80049999995,109.82529999999998,0.0,0.0,0.0,0.0,0.0,0,56.4354,315.0,249.54200000000003,96.6676,45.0,0.0,13462.422400000005,0.00015052745965081667,7.010199999999999,7.425433333333334,2.838421428571429,NaN,6.285406128472222,10829.87405551408,146.0,147.0,72.0,252.0,252.0,18.0,0,0,0,0,11,0.0,252.0,7420.5234,1608.8757,1973.5002,7,89,0,3,0.5468431867612011,0.6789343064767543,0.24739413420361012,6,1365.7871000000002,1030.4994,0,0,42.0,63,0,0,7420.5234,7,24379.359699340275,24379.359699340275,0.0,21,42,0,1.5,0,0.0,63,63,24379.359699340275,7,5120.0,0,26,119.21370000000002,87.0,0.0,2,43.8589,30.701399999999992,3.260892345742979,640.0,62.9296875,1.3529474841831561,33,0,0.0,0,180.85233300246549,402.75,21,2.736800455729167,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3667.3763,449.54510000000005,2838.7286694227005,0.0,2838.7286694227005,0.0,43.8589,1785.9323000000004,3582.3759,0.7198567823597626,60,19775.560553034687,3,4603.799146305588,3,0.0,3,0.0,2,56.4354,2783.7553,37.58106987660404,0,0,72,73,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
76,63,3,3,13907.391899999999,6.8116,666.0521,253.9674,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2826.2608,0.0,-664.8411730716842,0.0,3426,315.0,250.69810000000004,283843.4215000001,101.03249999999997,0.0,0.0,0.0,0.0,0.0,0,60.439400000000006,315.0,250.69810000000004,96.83519999999997,45.0,0.0,13973.480600000017,0.00012197889706960412,6.935747770700635,7.364299999999998,2.921972972972972,NaN,6.494307539682541,10504.977833848656,158.0,157.0,81.0,252.0,252.0,0.0,0,0,0,0,16,0.0,252.0,7295.484299999999,1632.3011,2092.9063,7,89,0,3,0.5346708902813055,0.6752509269030951,0.2606068764283196,6,1378.1268,1088.9123999999997,0,0,37.0,63,0,0,7295.484299999999,7,24075.941907304452,24075.941907304452,0.0,31,37,0,1.5,0,0.0,63,63,24075.941907304452,7,5120.0,0,21,108.11299999999997,90.0,0.0,2,13.9914,9.794000000000002,3.226097092543499,640.0,62.7734375,1.3802805725411438,27,0,0.0,0,184.87472224910482,401.75,20,2.7440472005208334,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,3921.3437,666.0521,3093.3534364789275,0.0,3093.3534364789275,0.0,13.9914,1455.1531,3725.2074000000002,0.7164319245849453,60,19506.676501366666,3,4569.265405937785,3,0.0,3,0.0,2,60.439400000000006,2826.2608,37.54864192596242,0,0,81,81,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
77,63,3,3,13970.174199999992,6.8116,823.6405,207.74720000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2864.2189,0.0,-671.5016730716843,0.0,3467,315.0,252.21769999999998,170431.6932000002,97.2253,0.0,0.0,0.0,0.0,0.0,0,62.0035,315.0,252.21769999999998,97.2253,45.0,0.0,14446.221800000007,7.650984519465016e-5,7.115439610389613,7.607227058823527,2.9661100000000005,NaN,6.685686507936509,10895.863619498148,150.0,154.0,85.0,252.0,252.0,0.0,0,0,0,0,18,0.0,252.0,7197.646099999999,1683.6542,2162.6515,7,89,0,3,0.5299389953136404,0.6753861417489051,0.25340636969282415,6,1401.3521,1095.7777000000003,0,0,30.0,63,0,0,7197.646099999999,7,23933.9865740658,23933.9865740658,0.0,28,30,0,1.5,0,0.0,63,63,23933.9865740658,7,5120.0,0,18,88.98330000000001,90.0,0.0,2,0.0,0.0,3.217507066011085,640.0,62.63671875,1.4035943708684362,24,0,0.0,0,128.86028827973286,400.875,19,2.653552408854167,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,4129.0909,823.6405,3371.7011704839224,0.0,3371.7011704839224,0.0,0.0,1192.8980999999999,3846.3057,0.7164423101836406,60,19385.75469960273,3,4548.231874463066,3,0.0,3,0.0,2,62.0035,2864.2189,37.52918515557745,0,0,85,87,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
78,63,3,3,14031.9331,6.8116,1010.9033,247.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2903.584,0.0,-679.7380730716843,0.0,3506,315.0,253.2411,303897.63829999993,99.41799999999999,0.0,0.0,0.0,0.0,0.0,0,64.1785,315.0,253.2411,97.34400000000001,45.0,0.0,15043.798000000012,0.00012359973286547312,7.559148611111111,7.900733766233764,3.0033749999999992,NaN,6.997185714285719,12048.525141811426,172.0,144.0,77.0,252.0,252.0,0.0,0,0,0,0,14,0.0,252.0,7216.405600000002,1711.2250999999999,2136.5398999999998,7,89,0,3,0.5173342577807212,0.6692439264319818,0.2924530627561164,6,1432.7765,1088.5174,0,0,16.0,63,0,0,7216.405600000002,7,23803.181594462432,23803.181594462432,0.0,18,16,0,1.5,0,0.0,63,63,23803.181594462432,7,5120.0,0,4,48.05399999999999,87.0,0.0,2,6.9145,4.840699999999999,3.1883112142205086,640.0,62.421875,1.4036764623648117,11,0,0.0,0,72.88553960679737,399.5,19,2.7334744466145833,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,4376.8999,1010.9033,3457.364165821027,0.0,3457.364165821027,0.0,6.9145,1329.8509000000001,3847.765,0.7110179268973658,60,19285.95802041365,3,4517.223574048776,3,0.0,3,0.0,2,64.1785,2903.584,37.51751109334647,0,0,77,89,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
79,63,3,3,14092.195099999999,6.8116,1219.6647,281.6981,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2940.5249,0.0,-689.8471730716842,0.0,3547,315.0,254.73800000000006,183426.8997,97.7263,0.0,0.0,0.0,0.0,0.0,0,63.3683,315.0,254.73800000000006,97.7263,45.0,0.0,15649.569900000015,6.723761498475058e-5,7.795402836879436,8.142714814814818,3.0678333333333336,NaN,7.25870793650794,14294.817950567753,158.0,141.0,81.0,252.0,252.0,0.0,0,0,0,0,14,0.0,252.0,7204.347300000002,1778.8272000000002,2105.1274000000003,7,89,0,3,0.5038580648227342,0.6673494289981317,0.28992034672141753,6,1474.5805000000005,1099.1518000000005,0,0,21.0,63,0,0,7204.347300000002,7,23769.86216595139,23769.86216595139,0.0,15,21,0,1.5,0,0.0,63,63,23769.86216595139,7,5120.0,0,3,64.42450000000001,90.0,0.0,2,0.0,0.0,3.1841682264373716,640.0,62.20703125,1.4106229867938869,12,0,0.0,0,71.93981920032707,398.125,19,2.6308810221354166,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,4658.598,1219.6647,3642.1784428676815,0.0,3642.1784428676815,0.0,0.0,1382.0030000000002,3883.9546000000005,0.7094265968569788,60,19283.32933324253,3,4486.532832708858,3,0.0,3,0.0,2,63.3683,2940.5249,37.51050665600788,0,0,81,84,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
80,63,3,3,14151.436900000006,6.8116,1325.0511999999999,192.2806,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,2949.4103,0.0,-702.0438730716842,0.0,3606,315.0,255.75820000000004,370117.05460000044,99.83960000000003,0.0,0.0,0.0,0.0,0.0,0,64.7047,315.0,255.75820000000004,98.15780000000005,45.0,0.0,16233.375300000022,0.00010805586235848412,8.041976760563378,8.297894666666663,3.0999370370370363,NaN,7.524202781436452,17364.416119377336,160.0,142.0,75.0,252.0,252.0,7.0,0,0,0,0,10,0.0,252.0,7266.023799999999,1793.2484,2078.0497,7,89,0,3,0.5005066112233691,0.6692100353487165,0.25948392985935254,6,1539.434,1141.9606999999996,0,0,27.0,63,0,0,7266.023799999999,7,24168.38752886558,24168.38752886558,0.0,16,27,0,1.5,0,0.0,63,63,24168.38752886558,7,5120.0,0,11,83.69829999999997,88.0,0.0,2,5.6068,3.9250000000000007,3.2494519268446123,640.0,61.875,1.4145983410848957,18,0,0.0,0,113.22733606747454,396.0,19,2.607025065104166,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,8,0.0,0,0.0,4842.5273,1325.0511999999999,3557.893373212243,0.0,3557.893373212243,0.0,5.6068,1263.6816,3871.2980999999995,0.7110140074712394,60,19721.943571514857,3,4446.443957350718,3,0.0,3,0.0,2,64.7047,2949.4103,37.881409060164806,0,0,75,80,"mixed greed, 2 shows, fully responsive",sumsy,1,1.8189894035458565e-12,45.940000435,,,,,,,,,,,,,,,
